70BCSVG	
// AQ6370C OPTICAL SPECTRUM ANALYZER //                 
"[MEAS SETTING]"
// AQ6370C OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1550.000000
"SPAN", 100.000000
"START WL",1500.000000
"STOP WL",1600.000000
"WLFREQ", 0
"REFL",-53.6
"LSCL", 2.7
"RESLN",0.500
"AVG",   1
"SMPLAUTO",      1
"SMPL",       1001
"SMPLINTVL",0.1000
"HIGH2"
"MEAS"
"LSUNT",0
"NMSKV","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",0
"MEASWL",1
"SWPSPD",0
"RESPARM", 9829
"FREQPARM", 9829


"[TRACE SETTING]"
"ACTIVE","G"
"TRACE A","FIX      ",1
"TRACE B","FIX      ",1
"TRACE C","FIX      ",1
"TRACE D","FIX      ",1
"TRACE E","FIX      ",1
"TRACE F","FIX      ",1
"TRACE G","FIX      ",1

"[TRACE A]"
// AQ6370C OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1550.000000
"SPAN", 100.000000
"START WL",1500.000000
"STOP WL",1600.000000
"WLFREQ", 0
"REFL",-53.6
"LSCL", 2.7
"RESLN",0.500
"AVG",   1
"SMPLAUTO",      1
"SMPL",       1001
"SMPLINTVL",0.1000
"HIGH2"
"MEAS"
"LSUNT",0
"NMSKV","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",0
"MEASWL",1
"SWPSPD",0
"RESPARM", 9829
"FREQPARM", 9829


"[TRACE B]"
// AQ6370C OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1550.000000
"SPAN", 100.000000
"START WL",1500.000000
"STOP WL",1600.000000
"WLFREQ", 0
"REFL",-53.6
"LSCL", 2.7
"RESLN",0.500
"AVG",   1
"SMPLAUTO",      1
"SMPL",       1001
"SMPLINTVL",0.1000
"HIGH2"
"MEAS"
"LSUNT",0
"NMSKV","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",0
"MEASWL",1
"SWPSPD",0
"RESPARM", 9829
"FREQPARM", 9829


"[TRACE C]"
// AQ6370C OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1550.000000
"SPAN", 100.000000
"START WL",1500.000000
"STOP WL",1600.000000
"WLFREQ", 0
"REFL",-53.6
"LSCL", 2.7
"RESLN",0.500
"AVG",   1
"SMPLAUTO",      1
"SMPL",       1001
"SMPLINTVL",0.1000
"HIGH2"
"MEAS"
"LSUNT",0
"NMSKV","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",0
"MEASWL",1
"SWPSPD",0
"RESPARM", 9829
"FREQPARM", 9829


"[TRACE D]"
// AQ6370C OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1550.000000
"SPAN", 100.000000
"START WL",1500.000000
"STOP WL",1600.000000
"WLFREQ", 0
"REFL",-53.6
"LSCL", 2.7
"RESLN",0.500
"AVG",   1
"SMPLAUTO",      1
"SMPL",       1001
"SMPLINTVL",0.1000
"HIGH2"
"MEAS"
"LSUNT",0
"NMSKV","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",0
"MEASWL",1
"SWPSPD",0
"RESPARM", 9829
"FREQPARM", 9829


"[TRACE E]"
// AQ6370C OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1550.000000
"SPAN", 100.000000
"START WL",1500.000000
"STOP WL",1600.000000
"WLFREQ", 0
"REFL",-53.6
"LSCL", 2.7
"RESLN",0.500
"AVG",   1
"SMPLAUTO",      1
"SMPL",       1001
"SMPLINTVL",0.1000
"HIGH2"
"MEAS"
"LSUNT",0
"NMSKV","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",0
"MEASWL",1
"SWPSPD",0
"RESPARM", 9829
"FREQPARM", 9829


"[TRACE F]"
// AQ6370C OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1550.000000
"SPAN", 100.000000
"START WL",1500.000000
"STOP WL",1600.000000
"WLFREQ", 0
"REFL",-53.6
"LSCL", 2.7
"RESLN",0.500
"AVG",   1
"SMPLAUTO",      1
"SMPL",       1001
"SMPLINTVL",0.1000
"HIGH2"
"MEAS"
"LSUNT",0
"NMSKV","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",0
"MEASWL",1
"SWPSPD",0
"RESPARM", 9829
"FREQPARM", 9829


"[TRACE G]"
// AQ6370C OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1550.000000
"SPAN", 100.000000
"START WL",1500.000000
"STOP WL",1600.000000
"WLFREQ", 0
"REFL",-53.6
"LSCL", 2.7
"RESLN",0.500
"AVG",   1
"SMPLAUTO",      1
"SMPL",       1001
"SMPLINTVL",0.1000
"HIGH2"
"MEAS"
"LSUNT",0
"NMSKV","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",0
"MEASWL",1
"SWPSPD",0
"RESPARM", 9829
"FREQPARM", 9829


"[TRACE DATA]"
"Tr A(WL)","Tr A(LEVEL)[LOG]","Tr B(WL)","Tr B(LEVEL)[LOG]","Tr C(WL)","Tr C(LEVEL)[LOG]","Tr D(WL)","Tr D(LEVEL)[LOG]","Tr E(WL)","Tr E(LEVEL)[LOG]","Tr F(WL)","Tr F(LEVEL)[LOG]","Tr G(WL)","Tr G(LEVEL)[LOG]"
1500.0000, -77.385, 1500.0000, -77.403, 1500.0000, -77.220, 1500.0000, -77.215, 1500.0000, -77.055, 1500.0000, -76.882, 1500.0000, -76.781
1500.1000, -77.451, 1500.1000, -77.338, 1500.1000, -77.237, 1500.1000, -77.107, 1500.1000, -77.023, 1500.1000, -76.913, 1500.1000, -76.855
1500.2000, -77.301, 1500.2000, -77.170, 1500.2000, -77.274, 1500.2000, -77.116, 1500.2000, -76.968, 1500.2000, -76.878, 1500.2000, -76.783
1500.3000, -77.302, 1500.3000, -77.203, 1500.3000, -77.169, 1500.3000, -77.100, 1500.3000, -76.996, 1500.3000, -76.842, 1500.3000, -76.694
1500.4000, -77.340, 1500.4000, -77.104, 1500.4000, -77.043, 1500.4000, -77.076, 1500.4000, -76.922, 1500.4000, -76.703, 1500.4000, -76.666
1500.5000, -77.222, 1500.5000, -77.085, 1500.5000, -77.063, 1500.5000, -77.146, 1500.5000, -76.858, 1500.5000, -76.817, 1500.5000, -76.589
1500.6000, -77.296, 1500.6000, -77.068, 1500.6000, -76.944, 1500.6000, -77.068, 1500.6000, -76.781, 1500.6000, -76.749, 1500.6000, -76.652
1500.7000, -77.116, 1500.7000, -76.977, 1500.7000, -76.989, 1500.7000, -76.988, 1500.7000, -76.773, 1500.7000, -76.601, 1500.7000, -76.539
1500.8000, -77.145, 1500.8000, -77.067, 1500.8000, -76.951, 1500.8000, -76.925, 1500.8000, -76.764, 1500.8000, -76.567, 1500.8000, -76.619
1500.9000, -77.086, 1500.9000, -76.900, 1500.9000, -76.926, 1500.9000, -76.876, 1500.9000, -76.673, 1500.9000, -76.562, 1500.9000, -76.483
1501.0000, -77.009, 1501.0000, -76.913, 1501.0000, -76.803, 1501.0000, -76.866, 1501.0000, -76.603, 1501.0000, -76.454, 1501.0000, -76.461
1501.1000, -77.182, 1501.1000, -76.881, 1501.1000, -76.800, 1501.1000, -76.654, 1501.1000, -76.566, 1501.1000, -76.492, 1501.1000, -76.351
1501.2000, -76.923, 1501.2000, -76.724, 1501.2000, -76.781, 1501.2000, -76.706, 1501.2000, -76.470, 1501.2000, -76.429, 1501.2000, -76.345
1501.3000, -76.837, 1501.3000, -76.680, 1501.3000, -76.604, 1501.3000, -76.669, 1501.3000, -76.477, 1501.3000, -76.306, 1501.3000, -76.356
1501.4000, -76.795, 1501.4000, -76.682, 1501.4000, -76.598, 1501.4000, -76.579, 1501.4000, -76.418, 1501.4000, -76.325, 1501.4000, -76.234
1501.5000, -76.819, 1501.5000, -76.577, 1501.5000, -76.577, 1501.5000, -76.451, 1501.5000, -76.375, 1501.5000, -76.317, 1501.5000, -76.242
1501.6000, -76.731, 1501.6000, -76.549, 1501.6000, -76.450, 1501.6000, -76.539, 1501.6000, -76.281, 1501.6000, -76.217, 1501.6000, -76.130
1501.7000, -76.693, 1501.7000, -76.426, 1501.7000, -76.386, 1501.7000, -76.275, 1501.7000, -76.169, 1501.7000, -76.127, 1501.7000, -76.125
1501.8000, -76.540, 1501.8000, -76.399, 1501.8000, -76.336, 1501.8000, -76.253, 1501.8000, -76.202, 1501.8000, -76.050, 1501.8000, -76.022
1501.9000, -76.445, 1501.9000, -76.347, 1501.9000, -76.223, 1501.9000, -76.137, 1501.9000, -76.050, 1501.9000, -75.956, 1501.9000, -75.962
1502.0000, -76.451, 1502.0000, -76.341, 1502.0000, -76.249, 1502.0000, -76.109, 1502.0000, -76.053, 1502.0000, -75.958, 1502.0000, -76.024
1502.1000, -76.427, 1502.1000, -76.224, 1502.1000, -76.113, 1502.1000, -76.002, 1502.1000, -75.934, 1502.1000, -75.853, 1502.1000, -75.834
1502.2000, -76.311, 1502.2000, -76.151, 1502.2000, -76.022, 1502.2000, -75.999, 1502.2000, -75.872, 1502.2000, -75.721, 1502.2000, -75.761
1502.3000, -76.222, 1502.3000, -76.033, 1502.3000, -75.934, 1502.3000, -75.924, 1502.3000, -75.762, 1502.3000, -75.677, 1502.3000, -75.734
1502.4000, -76.109, 1502.4000, -75.982, 1502.4000, -75.817, 1502.4000, -75.827, 1502.4000, -75.675, 1502.4000, -75.624, 1502.4000, -75.632
1502.5000, -76.113, 1502.5000, -75.876, 1502.5000, -75.698, 1502.5000, -75.787, 1502.5000, -75.626, 1502.5000, -75.577, 1502.5000, -75.540
1502.6000, -75.976, 1502.6000, -75.798, 1502.6000, -75.704, 1502.6000, -75.630, 1502.6000, -75.515, 1502.6000, -75.493, 1502.6000, -75.492
1502.7000, -75.910, 1502.7000, -75.736, 1502.7000, -75.611, 1502.7000, -75.614, 1502.7000, -75.444, 1502.7000, -75.430, 1502.7000, -75.380
1502.8000, -75.798, 1502.8000, -75.663, 1502.8000, -75.473, 1502.8000, -75.543, 1502.8000, -75.385, 1502.8000, -75.333, 1502.8000, -75.294
1502.9000, -75.758, 1502.9000, -75.535, 1502.9000, -75.415, 1502.9000, -75.402, 1502.9000, -75.255, 1502.9000, -75.241, 1502.9000, -75.302
1503.0000, -75.637, 1503.0000, -75.460, 1503.0000, -75.278, 1503.0000, -75.323, 1503.0000, -75.123, 1503.0000, -75.153, 1503.0000, -75.192
1503.1000, -75.539, 1503.1000, -75.389, 1503.1000, -75.201, 1503.1000, -75.245, 1503.1000, -75.083, 1503.1000, -75.106, 1503.1000, -75.089
1503.2000, -75.411, 1503.2000, -75.309, 1503.2000, -75.183, 1503.2000, -75.169, 1503.2000, -74.997, 1503.2000, -75.017, 1503.2000, -75.059
1503.3000, -75.410, 1503.3000, -75.236, 1503.3000, -75.018, 1503.3000, -75.132, 1503.3000, -74.882, 1503.3000, -74.827, 1503.3000, -74.949
1503.4000, -75.255, 1503.4000, -75.188, 1503.4000, -75.013, 1503.4000, -75.063, 1503.4000, -74.821, 1503.4000, -74.857, 1503.4000, -74.844
1503.5000, -75.231, 1503.5000, -75.032, 1503.5000, -74.899, 1503.5000, -74.923, 1503.5000, -74.737, 1503.5000, -74.775, 1503.5000, -74.757
