70BCSVG	
// AQ6370C OPTICAL SPECTRUM ANALYZER //                 
"[MEAS SETTING]"
// AQ6370C OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1550.000000
"SPAN", 100.000000
"START WL",1500.000000
"STOP WL",1600.000000
"WLFREQ", 0
"REFL",-52.6
"LSCL", 3.0
"RESLN",0.500
"AVG",   1
"SMPLAUTO",      1
"SMPL",       1001
"SMPLINTVL",0.1000
"HIGH2"
"MEAS"
"LSUNT",0
"NMSKV","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",0
"MEASWL",1
"SWPSPD",0
"RESPARM", 9829
"FREQPARM", 9829


"[TRACE SETTING]"
"ACTIVE","G"
"TRACE A","FIX      ",1
"TRACE B","FIX      ",1
"TRACE C","FIX      ",1
"TRACE D","FIX      ",1
"TRACE E","FIX      ",1
"TRACE F","FIX      ",1
"TRACE G","FIX      ",1

"[TRACE A]"
// AQ6370C OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1550.000000
"SPAN", 100.000000
"START WL",1500.000000
"STOP WL",1600.000000
"WLFREQ", 0
"REFL",-52.6
"LSCL", 3.0
"RESLN",0.500
"AVG",   1
"SMPLAUTO",      1
"SMPL",       1001
"SMPLINTVL",0.1000
"HIGH2"
"MEAS"
"LSUNT",0
"NMSKV","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",0
"MEASWL",1
"SWPSPD",0
"RESPARM", 9829
"FREQPARM", 9829


"[TRACE B]"
// AQ6370C OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1550.000000
"SPAN", 100.000000
"START WL",1500.000000
"STOP WL",1600.000000
"WLFREQ", 0
"REFL",-52.6
"LSCL", 3.0
"RESLN",0.500
"AVG",   1
"SMPLAUTO",      1
"SMPL",       1001
"SMPLINTVL",0.1000
"HIGH2"
"MEAS"
"LSUNT",0
"NMSKV","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",0
"MEASWL",1
"SWPSPD",0
"RESPARM", 9829
"FREQPARM", 9829


"[TRACE C]"
// AQ6370C OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1550.000000
"SPAN", 100.000000
"START WL",1500.000000
"STOP WL",1600.000000
"WLFREQ", 0
"REFL",-52.6
"LSCL", 3.0
"RESLN",0.500
"AVG",   1
"SMPLAUTO",      1
"SMPL",       1001
"SMPLINTVL",0.1000
"HIGH2"
"MEAS"
"LSUNT",0
"NMSKV","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",0
"MEASWL",1
"SWPSPD",0
"RESPARM", 9829
"FREQPARM", 9829


"[TRACE D]"
// AQ6370C OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1550.000000
"SPAN", 100.000000
"START WL",1500.000000
"STOP WL",1600.000000
"WLFREQ", 0
"REFL",-52.6
"LSCL", 3.0
"RESLN",0.500
"AVG",   1
"SMPLAUTO",      1
"SMPL",       1001
"SMPLINTVL",0.1000
"HIGH2"
"MEAS"
"LSUNT",0
"NMSKV","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",0
"MEASWL",1
"SWPSPD",0
"RESPARM", 9829
"FREQPARM", 9829


"[TRACE E]"
// AQ6370C OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1550.000000
"SPAN", 100.000000
"START WL",1500.000000
"STOP WL",1600.000000
"WLFREQ", 0
"REFL",-52.6
"LSCL", 3.0
"RESLN",0.500
"AVG",   1
"SMPLAUTO",      1
"SMPL",       1001
"SMPLINTVL",0.1000
"HIGH2"
"MEAS"
"LSUNT",0
"NMSKV","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",0
"MEASWL",1
"SWPSPD",0
"RESPARM", 9829
"FREQPARM", 9829


"[TRACE F]"
// AQ6370C OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1550.000000
"SPAN", 100.000000
"START WL",1500.000000
"STOP WL",1600.000000
"WLFREQ", 0
"REFL",-52.6
"LSCL", 3.0
"RESLN",0.500
"AVG",   1
"SMPLAUTO",      1
"SMPL",       1001
"SMPLINTVL",0.1000
"HIGH2"
"MEAS"
"LSUNT",0
"NMSKV","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",0
"MEASWL",1
"SWPSPD",0
"RESPARM", 9829
"FREQPARM", 9829


"[TRACE G]"
// AQ6370C OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1550.000000
"SPAN", 100.000000
"START WL",1500.000000
"STOP WL",1600.000000
"WLFREQ", 0
"REFL",-52.6
"LSCL", 3.0
"RESLN",0.500
"AVG",   1
"SMPLAUTO",      1
"SMPL",       1001
"SMPLINTVL",0.1000
"HIGH2"
"MEAS"
"LSUNT",0
"NMSKV","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",0
"MEASWL",1
"SWPSPD",0
"RESPARM", 9829
"FREQPARM", 9829


"[TRACE DATA]"
"Tr A(WL)","Tr A(LEVEL)[LOG]","Tr B(WL)","Tr B(LEVEL)[LOG]","Tr C(WL)","Tr C(LEVEL)[LOG]","Tr D(WL)","Tr D(LEVEL)[LOG]","Tr E(WL)","Tr E(LEVEL)[LOG]","Tr F(WL)","Tr F(LEVEL)[LOG]","Tr G(WL)","Tr G(LEVEL)[LOG]"
1500.0000, -69.094, 1500.0000, -69.080, 1500.0000, -69.071, 1500.0000, -68.973, 1500.0000, -68.904, 1500.0000, -68.862, 1500.0000, -68.833
1500.1000, -69.053, 1500.1000, -69.026, 1500.1000, -69.015, 1500.1000, -68.909, 1500.1000, -68.853, 1500.1000, -68.815, 1500.1000, -68.797
1500.2000, -69.001, 1500.2000, -68.987, 1500.2000, -68.974, 1500.2000, -68.883, 1500.2000, -68.818, 1500.2000, -68.783, 1500.2000, -68.734
1500.3000, -68.961, 1500.3000, -68.926, 1500.3000, -68.933, 1500.3000, -68.831, 1500.3000, -68.774, 1500.3000, -68.727, 1500.3000, -68.707
1500.4000, -68.916, 1500.4000, -68.871, 1500.4000, -68.882, 1500.4000, -68.804, 1500.4000, -68.727, 1500.4000, -68.709, 1500.4000, -68.641
1500.5000, -68.867, 1500.5000, -68.826, 1500.5000, -68.845, 1500.5000, -68.766, 1500.5000, -68.680, 1500.5000, -68.646, 1500.5000, -68.603
1500.6000, -68.796, 1500.6000, -68.777, 1500.6000, -68.827, 1500.6000, -68.724, 1500.6000, -68.628, 1500.6000, -68.611, 1500.6000, -68.570
1500.7000, -68.780, 1500.7000, -68.755, 1500.7000, -68.796, 1500.7000, -68.684, 1500.7000, -68.607, 1500.7000, -68.582, 1500.7000, -68.520
1500.8000, -68.741, 1500.8000, -68.721, 1500.8000, -68.762, 1500.8000, -68.653, 1500.8000, -68.583, 1500.8000, -68.539, 1500.8000, -68.480
1500.9000, -68.705, 1500.9000, -68.673, 1500.9000, -68.737, 1500.9000, -68.626, 1500.9000, -68.570, 1500.9000, -68.514, 1500.9000, -68.422
1501.0000, -68.669, 1501.0000, -68.649, 1501.0000, -68.692, 1501.0000, -68.591, 1501.0000, -68.512, 1501.0000, -68.466, 1501.0000, -68.360
1501.1000, -68.628, 1501.1000, -68.610, 1501.1000, -68.660, 1501.1000, -68.544, 1501.1000, -68.471, 1501.1000, -68.429, 1501.1000, -68.309
1501.2000, -68.586, 1501.2000, -68.583, 1501.2000, -68.626, 1501.2000, -68.527, 1501.2000, -68.450, 1501.2000, -68.375, 1501.2000, -68.256
1501.3000, -68.554, 1501.3000, -68.568, 1501.3000, -68.615, 1501.3000, -68.493, 1501.3000, -68.410, 1501.3000, -68.347, 1501.3000, -68.203
1501.4000, -68.552, 1501.4000, -68.541, 1501.4000, -68.588, 1501.4000, -68.461, 1501.4000, -68.385, 1501.4000, -68.309, 1501.4000, -68.168
1501.5000, -68.522, 1501.5000, -68.515, 1501.5000, -68.562, 1501.5000, -68.459, 1501.5000, -68.352, 1501.5000, -68.282, 1501.5000, -68.127
1501.6000, -68.511, 1501.6000, -68.497, 1501.6000, -68.534, 1501.6000, -68.430, 1501.6000, -68.326, 1501.6000, -68.258, 1501.6000, -68.096
1501.7000, -68.508, 1501.7000, -68.504, 1501.7000, -68.529, 1501.7000, -68.423, 1501.7000, -68.316, 1501.7000, -68.233, 1501.7000, -68.068
1501.8000, -68.492, 1501.8000, -68.493, 1501.8000, -68.507, 1501.8000, -68.410, 1501.8000, -68.287, 1501.8000, -68.221, 1501.8000, -68.042
1501.9000, -68.455, 1501.9000, -68.460, 1501.9000, -68.488, 1501.9000, -68.407, 1501.9000, -68.273, 1501.9000, -68.207, 1501.9000, -68.024
1502.0000, -68.469, 1502.0000, -68.484, 1502.0000, -68.487, 1502.0000, -68.385, 1502.0000, -68.254, 1502.0000, -68.188, 1502.0000, -68.015
1502.1000, -68.468, 1502.1000, -68.476, 1502.1000, -68.495, 1502.1000, -68.377, 1502.1000, -68.251, 1502.1000, -68.170, 1502.1000, -67.998
1502.2000, -68.475, 1502.2000, -68.488, 1502.2000, -68.497, 1502.2000, -68.384, 1502.2000, -68.248, 1502.2000, -68.160, 1502.2000, -67.992
1502.3000, -68.503, 1502.3000, -68.513, 1502.3000, -68.511, 1502.3000, -68.386, 1502.3000, -68.255, 1502.3000, -68.149, 1502.3000, -67.996
1502.4000, -68.522, 1502.4000, -68.537, 1502.4000, -68.545, 1502.4000, -68.407, 1502.4000, -68.269, 1502.4000, -68.163, 1502.4000, -68.002
1502.5000, -68.540, 1502.5000, -68.569, 1502.5000, -68.546, 1502.5000, -68.433, 1502.5000, -68.280, 1502.5000, -68.165, 1502.5000, -68.001
1502.6000, -68.591, 1502.6000, -68.604, 1502.6000, -68.580, 1502.6000, -68.458, 1502.6000, -68.303, 1502.6000, -68.177, 1502.6000, -68.028
1502.7000, -68.605, 1502.7000, -68.661, 1502.7000, -68.630, 1502.7000, -68.488, 1502.7000, -68.334, 1502.7000, -68.188, 1502.7000, -68.016
1502.8000, -68.668, 1502.8000, -68.681, 1502.8000, -68.662, 1502.8000, -68.530, 1502.8000, -68.340, 1502.8000, -68.199, 1502.8000, -68.023
1502.9000, -68.704, 1502.9000, -68.724, 1502.9000, -68.690, 1502.9000, -68.555, 1502.9000, -68.362, 1502.9000, -68.214, 1502.9000, -68.026
1503.0000, -68.746, 1503.0000, -68.764, 1503.0000, -68.722, 1503.0000, -68.566, 1503.0000, -68.394, 1503.0000, -68.227, 1503.0000, -68.015
1503.1000, -68.768, 1503.1000, -68.781, 1503.1000, -68.742, 1503.1000, -68.610, 1503.1000, -68.405, 1503.1000, -68.246, 1503.1000, -68.035
1503.2000, -68.821, 1503.2000, -68.831, 1503.2000, -68.792, 1503.2000, -68.653, 1503.2000, -68.437, 1503.2000, -68.271, 1503.2000, -68.050
1503.3000, -68.871, 1503.3000, -68.874, 1503.3000, -68.835, 1503.3000, -68.685, 1503.3000, -68.490, 1503.3000, -68.293, 1503.3000, -68.050
1503.4000, -68.905, 1503.4000, -68.876, 1503.4000, -68.838, 1503.4000, -68.693, 1503.4000, -68.501, 1503.4000, -68.290, 1503.4000, -68.052
1503.5000, -68.902, 1503.5000, -68.896, 1503.5000, -68.846, 1503.5000, -68.685, 1503.5000, -68.503, 1503.5000, -68.315, 1503.5000, -68.025
