70BCSVG	
// AQ6370C OPTICAL SPECTRUM ANALYZER //                 
"[MEAS SETTING]"
// AQ6370C OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1550.000000
"SPAN", 140.000000
"START WL",1480.000000
"STOP WL",1620.000000
"WLFREQ", 0
"REFL",-64.7
"LSCL", 3.0
"RESLN",0.500
"AVG",   1
"SMPLAUTO",      1
"SMPL",       1401
"SMPLINTVL",0.1000
"HIGH2"
"MEAS"
"LSUNT",0
"NMSKV","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",0
"MEASWL",1
"SWPSPD",0
"RESPARM", 9829
"FREQPARM", 9829


"[TRACE SETTING]"
"ACTIVE","B"
"TRACE A","FIX      ",1
"TRACE B","FIX      ",1
"TRACE C","FIX      ",0
"TRACE D","FIX      ",0
"TRACE E","FIX      ",0
"TRACE F","FIX      ",0
"TRACE G","FIX      ",0

"[TRACE A]"
// AQ6370C OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1550.000000
"SPAN", 140.000000
"START WL",1480.000000
"STOP WL",1620.000000
"WLFREQ", 0
"REFL",-64.7
"LSCL", 3.0
"RESLN",0.500
"AVG",   1
"SMPLAUTO",      1
"SMPL",       1401
"SMPLINTVL",0.1000
"HIGH2"
"MEAS"
"LSUNT",0
"NMSKV","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",0
"MEASWL",1
"SWPSPD",0
"RESPARM", 9829
"FREQPARM", 9829


"[TRACE B]"
// AQ6370C OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1550.000000
"SPAN", 140.000000
"START WL",1480.000000
"STOP WL",1620.000000
"WLFREQ", 0
"REFL",-64.7
"LSCL", 3.0
"RESLN",0.500
"AVG",   1
"SMPLAUTO",      1
"SMPL",       1401
"SMPLINTVL",0.1000
"HIGH2"
"MEAS"
"LSUNT",0
"NMSKV","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",0
"MEASWL",1
"SWPSPD",0
"RESPARM", 9829
"FREQPARM", 9829


"[TRACE C]"
// AQ6370C OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1550.000000
"SPAN", 140.000000
"START WL",1480.000000
"STOP WL",1620.000000
"WLFREQ", 0
"REFL",-64.7
"LSCL", 3.0
"RESLN",0.500
"AVG",   1
"SMPLAUTO",      1
"SMPL",       1401
"SMPLINTVL",0.1000
"HIGH2"
"MEAS"
"LSUNT",0
"NMSKV","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",0
"MEASWL",1
"SWPSPD",0
"RESPARM", 9829
"FREQPARM", 9829


"[TRACE D]"
// AQ6370C OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1550.000000
"SPAN", 140.000000
"START WL",1480.000000
"STOP WL",1620.000000
"WLFREQ", 0
"REFL",-64.7
"LSCL", 3.0
"RESLN",0.500
"AVG",   1
"SMPLAUTO",      1
"SMPL",       1401
"SMPLINTVL",0.1000
"HIGH2"
"MEAS"
"LSUNT",0
"NMSKV","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",0
"MEASWL",1
"SWPSPD",0
"RESPARM", 9829
"FREQPARM", 9829


"[TRACE E]"
// AQ6370C OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1550.000000
"SPAN", 140.000000
"START WL",1480.000000
"STOP WL",1620.000000
"WLFREQ", 0
"REFL",-64.7
"LSCL", 3.0
"RESLN",0.500
"AVG",   1
"SMPLAUTO",      1
"SMPL",       1401
"SMPLINTVL",0.1000
"HIGH2"
"MEAS"
"LSUNT",0
"NMSKV","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",0
"MEASWL",1
"SWPSPD",0
"RESPARM", 9829
"FREQPARM", 9829


"[TRACE F]"
// AQ6370C OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1550.000000
"SPAN", 140.000000
"START WL",1480.000000
"STOP WL",1620.000000
"WLFREQ", 0
"REFL",-64.7
"LSCL", 3.0
"RESLN",0.500
"AVG",   1
"SMPLAUTO",      1
"SMPL",       1401
"SMPLINTVL",0.1000
"HIGH2"
"MEAS"
"LSUNT",0
"NMSKV","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",0
"MEASWL",1
"SWPSPD",0
"RESPARM", 9829
"FREQPARM", 9829


"[TRACE G]"
// AQ6370C OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1550.000000
"SPAN", 140.000000
"START WL",1480.000000
"STOP WL",1620.000000
"WLFREQ", 0
"REFL",-64.7
"LSCL", 3.0
"RESLN",0.500
"AVG",   1
"SMPLAUTO",      1
"SMPL",       1401
"SMPLINTVL",0.1000
"HIGH2"
"MEAS"
"LSUNT",0
"NMSKV","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",0
"MEASWL",1
"SWPSPD",0
"RESPARM", 9829
"FREQPARM", 9829


"[TRACE DATA]"
"Tr A(WL)","Tr A(LEVEL)[LOG]","Tr B(WL)","Tr B(LEVEL)[LOG]","Tr C(WL)","Tr C(LEVEL)[LOG]","Tr D(WL)","Tr D(LEVEL)[LOG]","Tr E(WL)","Tr E(LEVEL)[LOG]","Tr F(WL)","Tr F(LEVEL)[LOG]","Tr G(WL)","Tr G(LEVEL)[LOG]"
1480.0000, -89.234, 1480.0000, -89.333,  , ,  , ,  , ,  , ,  , 
1480.1000, -91.013, 1480.1000, -89.419,  , ,  , ,  , ,  , ,  , 
1480.2000, -91.737, 1480.2000, -89.343,  , ,  , ,  , ,  , ,  , 
1480.3000, -89.623, 1480.3000, -89.871,  , ,  , ,  , ,  , ,  , 
1480.4000, -88.899, 1480.4000, -88.531,  , ,  , ,  , ,  , ,  , 
1480.5000, -89.663, 1480.5000, -88.890,  , ,  , ,  , ,  , ,  , 
1480.6000, -88.755, 1480.6000, -88.886,  , ,  , ,  , ,  , ,  , 
1480.7000, -87.922, 1480.7000, -89.293,  , ,  , ,  , ,  , ,  , 
1480.8000, -89.131, 1480.8000, -90.381,  , ,  , ,  , ,  , ,  , 
1480.9000, -87.938, 1480.9000, -89.615,  , ,  , ,  , ,  , ,  , 
1481.0000, -89.148, 1481.0000, -88.592,  , ,  , ,  , ,  , ,  , 
1481.1000, -87.878, 1481.1000, -88.583,  , ,  , ,  , ,  , ,  , 
1481.2000, -87.277, 1481.2000, -89.423,  , ,  , ,  , ,  , ,  , 
1481.3000, -89.205, 1481.3000, -88.525,  , ,  , ,  , ,  , ,  , 
1481.4000, -90.075, 1481.4000, -89.573,  , ,  , ,  , ,  , ,  , 
1481.5000, -87.965, 1481.5000, -87.621,  , ,  , ,  , ,  , ,  , 
1481.6000, -87.924, 1481.6000, -90.104,  , ,  , ,  , ,  , ,  , 
1481.7000, -88.771, 1481.7000, -88.943,  , ,  , ,  , ,  , ,  , 
1481.8000, -88.313, 1481.8000, -88.563,  , ,  , ,  , ,  , ,  , 
1481.9000, -88.932, 1481.9000, -88.791,  , ,  , ,  , ,  , ,  , 
1482.0000, -89.681, 1482.0000, -90.418,  , ,  , ,  , ,  , ,  , 
1482.1000, -87.449, 1482.1000, -88.604,  , ,  , ,  , ,  , ,  , 
1482.2000, -87.080, 1482.2000, -88.384,  , ,  , ,  , ,  , ,  , 
1482.3000, -89.563, 1482.3000, -88.688,  , ,  , ,  , ,  , ,  , 
1482.4000, -87.778, 1482.4000, -87.800,  , ,  , ,  , ,  , ,  , 
1482.5000, -89.180, 1482.5000, -87.201,  , ,  , ,  , ,  , ,  , 
1482.6000, -89.081, 1482.6000, -88.042,  , ,  , ,  , ,  , ,  , 
1482.7000, -88.607, 1482.7000, -87.528,  , ,  , ,  , ,  , ,  , 
1482.8000, -86.469, 1482.8000, -88.106,  , ,  , ,  , ,  , ,  , 
